# Wordlist

# META
@vowels:T V _

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	CUSTOMID	ALIGNMENT
1862	116	to	drapaś	ˈdrapaɕ	Lower Sorbian	ˈd r a p a ɕ	1 5 7 1 7 3	ACXBYN	TRAPAS	5	5.T.C 5.R.C 5.A.V 5.P.C 5.A.V 5.S.c	2.0 1.5 1.5 1.75 1.3 0.8	0	780	ˈd - - r a p a ɕ -
1863	116	to	drapać	ˈdrapatɕ	Upper Sorbian	ˈd r a p a t ɕ	1 5 7 1 7 1 3	ACXBYBC	TRAPATS	16	16.T.C 16.R.C 16.A.V 16.P.C 16.A.V 16.T.C 16.S.C	2.0 1.5 1.5 1.75 1.3 1.75 1.5	0	780	ˈd - - r a p a t ɕ
1865	116	to	гребе	ɡrɛˈbɛ	Macedonian	ɡ r ɛ ˈb ɛ	1 5 7 1 7	ACXBZ	KREPE	6	6.K.C 6.R.C 6.E.V 6.P.C 6.E.V	2.0 1.5 1.5 1.75 0.8	0	1085	- ɡ r ɛ ˈb - - ɛ
1866	116	to	češati	tʃěʃati	Serbo-Croatian Latin	t ʃ ě ʃ a t i	1 3 7 3 7 1 7	ACXBYBZ	TSESATI	12	12.T.C 12.S.C 12.E.V 12.S.C 12.A.V 12.T.C 12.I.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	0	728	t ʃ ě ʃ a - t i -
1867	116	to	чешати	tʃěʃati	Serbo-Croatian Cyrillic	t ʃ ě ʃ a t i	1 3 7 3 7 1 7	ACXBYBZ	TSESATI	11	11.T.C 11.S.C 11.E.V 11.S.C 11.A.V 11.T.C 11.I.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	0	728	t ʃ ě ʃ a - t i -
1870	116	to	царапать	tsɐˈrapətʲ	Russian	t s ɐ ˈr a p ə tʲ	1 3 7 5 7 1 7 1	ACXBYBYN	TSERAPET	9	9.T.C 9.S.C 9.E.V 9.R.C 9.A.V 9.P.C 9.E.V 9.T.c	2.0 1.5 1.5 1.75 1.3 1.75 1.3 0.8	0	780	t s ɐ ˈr a p ə tʲ -
1873	117	to	to	dɪɡ	English	d ɪ ɡ	1 7 1	AXN	TIK	4	4.T.C 4.I.V 4.K.c	2.0 1.5 0.8	0	736	- - d ɪ - ɡ - - -
1874	117	to	копати	kǒpati	Old Church Slavonic	k ǒ p a t i	1 7 1 7 1 7	AXBYBZ	KUPATI	7	7.K.C 7.U.V 7.P.C 7.A.V 7.T.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	691	k ǒ p a t i
1877	117	to	kopať	ˈkɔpac	Slovak	ˈk ɔ p a c	1 7 1 7 1	AXBYN	KUPAC	13	13.K.C 13.U.V 13.P.C 13.A.V 13.C.c	2.0 1.5 1.75 1.3 0.8	0	691	ˈk ɔ p a c -
1878	117	to	ryś	rɨɕ	Lower Sorbian	r ɨ ɕ	5 7 3	AXN	RIS	5	5.R.C 5.I.V 5.S.c	2.0 1.5 0.8	0	717	- r ɨ ɕ -
1879	117	to	ryć	rɨtɕ	Upper Sorbian	r ɨ t ɕ	5 7 1 3	AXBC	RITS	16	16.R.C 16.I.V 16.T.C 16.S.C	2.0 1.5 1.75 1.5	0	777	- - - r ɨ t ɕ - - -
1880	117	to	копая	kɐˈpajə	Bulgarian	k ɐ ˈp a j ə	1 7 1 7 6 7	AXBYBZ	KEPAJE	2	2.K.C 2.E.V 2.P.C 2.A.V 2.J.C 2.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0	691	k ɐ ˈp a j ə
1881	117	to	копа	kɐˈpa	Macedonian	k ɐ ˈp a	1 7 1 7	AXBZ	KEPA	6	6.K.C 6.E.V 6.P.C 6.A.V	2.0 1.5 1.75 0.8	0	691	k ɐ ˈp - - a
1882	117	to	kopati	kǒpati	Serbo-Croatian Latin	k ǒ p a t i	1 7 1 7 1 7	AXBYBZ	KUPATI	12	12.K.C 12.U.V 12.P.C 12.A.V 12.T.C 12.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	691	k ǒ p a t i
1883	117	to	копати	kǒpati	Serbo-Croatian Cyrillic	k ǒ p a t i	1 7 1 7 1 7	AXBYBZ	KUPATI	11	11.K.C 11.U.V 11.P.C 11.A.V 11.T.C 11.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	691	k ǒ p a t i
1884	117	to	kopati	kǒpati	Slovene	k ǒ p a t i	1 7 1 7 1 7	AXBYBZ	KUPATI	14	14.K.C 14.U.V 14.P.C 14.A.V 14.T.C 14.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	691	k ǒ p a t i
1886	117	to	копать	kɐˈpatʲ	Russian	k ɐ ˈp a tʲ	1 7 1 7 1	AXBYN	KEPAT	9	9.K.C 9.E.V 9.P.C 9.A.V 9.T.c	2.0 1.5 1.75 1.3 0.8	0	691	k ɐ ˈp a tʲ -
1887	117	to	копати	kǒpati	Rusyn	k ǒ p a t i	1 7 1 7 1 7	AXBYBZ	KUPATI	10	10.K.C 10.U.V 10.P.C 10.A.V 10.T.C 10.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	691	k ǒ p a t i
1888	117	to	копати	kǒpati	Ukrainian	k ǒ p a t i	1 7 1 7 1 7	AXBYBZ	KUPATI	15	15.K.C 15.U.V 15.P.C 15.A.V 15.T.C 15.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	691	k ǒ p a t i
1889	118	to	to	swɪm	English	s w ɪ m	3 6 7 4	ACXN	SWIM	4	4.S.C 4.W.C 4.I.V 4.M.c	2.0 1.5 1.5 0.8	0	985	- - s w ɪ m
1891	118	to	plavat	ˈplavat	Czech	ˈp l a v a t	1 5 7 3 7 1	ACXBYN	PLABAT	3	3.P.C 3.L.C 3.A.V 3.B.C 3.A.V 3.T.c	2.0 1.5 1.5 1.75 1.3 0.8	0	733	- ˈp l a v a t -
1892	118	to	pływać	ˈpwɨvatɕ	Polish	ˈp w ɨ v a t ɕ	1 6 7 3 7 1 3	ACXBYBC	PWIBATS	8	8.P.C 8.W.C 8.I.V 8.B.C 8.A.V 8.T.C 8.S.C	2.0 1.5 1.5 1.75 1.3 1.75 1.5	0	957	ˈp w ɨ v a t ɕ
1893	118	to	plávať	ˈpɫaːvac	Slovak	ˈp ɫ aː v a c	1 5 7 3 7 1	ACXBYN	PLABAC	13	13.P.C 13.L.C 13.A.V 13.B.C 13.A.V 13.C.c	2.0 1.5 1.5 1.75 1.3 0.8	0	733	- ˈp ɫ aː v a c -
1894	118	to	plěś	plʲiɪɕ	Lower Sorbian	p lʲ iɪ ɕ	1 5 7 3	ACXN	PLIS	5	5.P.C 5.L.C 5.I.V 5.S.c	2.0 1.5 1.5 0.8	0	721	- p lʲ iɪ ɕ -
1898	118	to	plivati	plîʋati	Serbo-Croatian Latin	p l î ʋ a t i	1 5 7 6 7 1 7	ACXBYBZ	PLIWATI	12	12.P.C 12.L.C 12.I.V 12.W.C 12.A.V 12.T.C 12.I.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	0	733	- p l î ʋ a t i
1899	118	to	пливати	plîʋati	Serbo-Croatian Cyrillic	p l î ʋ a t i	1 5 7 6 7 1 7	ACXBYBZ	PLIWATI	11	11.P.C 11.L.C 11.I.V 11.W.C 11.A.V 11.T.C 11.I.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	0	733	- p l î ʋ a t i
1900	118	to	plavati	ˈplaːʋati	Slovene	ˈp l aː ʋ a t i	1 5 7 6 7 1 7	ACXBYBZ	PLAWATI	14	14.P.C 14.L.C 14.A.V 14.W.C 14.A.V 14.T.C 14.I.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	0	733	- ˈp l aː ʋ a t i
1902	118	to	плыть	plɨtʲ	Russian	p l ɨ tʲ	1 5 7 1	ACXN	PLIT	9	9.P.C 9.L.C 9.I.V 9.T.c	2.0 1.5 1.5 0.8	0	721	- p l ɨ tʲ -
1905	119	to	to	flaɪ	English	f l aɪ	3 5 7	ACX	BLA	4	4.B.C 4.L.C 4.A.V	2.0 1.5 1.5	0	721	- f l aɪ - -
1907	119	to	letět	ˈlɛcɛt	Czech	ˈl ɛ c ɛ t	5 7 1 7 1	AXBYN	LECET	3	3.L.C 3.E.V 3.C.C 3.E.V 3.T.c	2.0 1.5 1.75 1.3 0.8	0	882	- - ˈl ɛ c ɛ t - - -
1909	119	to	letieť	ˈlɛciɛc	Slovak	ˈl ɛ c iɛ c	5 7 1 7 1	AXBYN	LECIC	13	13.L.C 13.E.V 13.C.C 13.I.V 13.C.c	2.0 1.5 1.75 1.3 0.8	0	882	- - ˈl ɛ c iɛ c - - -
1910	119	to	leśeś	ˈleɕeɕ	Lower Sorbian	ˈl e ɕ e ɕ	5 7 3 7 3	AXBYN	LESES	5	5.L.C 5.E.V 5.S.C 5.E.V 5.S.c	2.0 1.5 1.75 1.3 0.8	0	882	- - ˈl e ɕ e - ɕ - -
1912	119	to	летя	lɛˈtʲɤ	Bulgarian	l ɛ ˈtʲ ɤ	5 7 1 7	AXBZ	LETE	2	2.L.C 2.E.V 2.T.C 2.E.V	2.0 1.5 1.75 0.8	0	882	- - l ɛ ˈtʲ ɤ - - - -
1913	119	to	лета	lʲɪˈta	Macedonian	lʲ ɪ ˈt a	5 7 1 7	AXBZ	LITA	6	6.L.C 6.I.V 6.T.C 6.A.V	2.0 1.5 1.75 0.8	0	882	- - lʲ ɪ ˈt a - - - -
1914	119	to	leteti	lěteti	Serbo-Croatian Latin	l ě t e t i	5 7 1 7 1 7	AXBYBZ	LETETI	12	12.L.C 12.E.V 12.T.C 12.E.V 12.T.C 12.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	882	- - l ě t e t - i -
1915	119	to	летети	lěteti	Serbo-Croatian Cyrillic	l ě t e t i	5 7 1 7 1 7	AXBYBZ	LETETI	11	11.L.C 11.E.V 11.T.C 11.E.V 11.T.C 11.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	882	- - l ě t e t - i -
1916	119	to	leteti	lěteti	Slovene	l ě t e t i	5 7 1 7 1 7	AXBYBZ	LETETI	14	14.L.C 14.E.V 14.T.C 14.E.V 14.T.C 14.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	882	- - l ě t e t - i -
1918	119	to	летать	lʲɪˈtatʲ	Russian	lʲ ɪ ˈt a tʲ	5 7 1 7 1	AXBYN	LITAT	9	9.L.C 9.I.V 9.T.C 9.A.V 9.T.c	2.0 1.5 1.75 1.3 0.8	0	882	- - lʲ ɪ ˈt a tʲ - - -
1921	120	to	to	wɔːk	English	w ɔː k	6 7 1	AXN	WUK	4	4.W.C 4.U.V 4.K.c	2.0 1.5 0.8	0	1048	w ɔː k
1922	120	to	ходити	xǒditi	Old Church Slavonic	x ǒ d i t i	3 7 1 7 1 7	AXBYBZ	GUTITI	7	7.G.C 7.U.V 7.T.C 7.I.V 7.T.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	728	- x ǒ d i - t i -
1923	120	to	jít	jit	Czech	j i t	6 7 1	AXN	JIT	3	3.J.C 3.I.V 3.T.c	2.0 1.5 0.8	0	692	- j i - t - -
1924	120	to	iść	iɕtɕ	Polish	i ɕ t ɕ	7 3 1 3	XMBC	ISTS	8	8.I.V 8.S.c 8.T.C 8.S.C	1.5 1.1 1.75 1.5	0	692	- - i ɕ t ɕ -
1925	120	to	ísť	ˈiːsc	Slovak	ˈiː s c	7 3 1	XLN	ISC	13	13.I.V 13.S.c 13.C.c	1.5 1.1 0.8	0	717	- - ˈiː s c
1926	120	to	hyś	ɨɕ	Lower Sorbian	ɨ ɕ	7 3	XN	IS	5	5.I.V 5.S.c	1.5 0.8	0	769	- - ɨ ɕ
1928	120	to	вървя	vərˈvʲɤ	Bulgarian	v ə r ˈvʲ ɤ	3 7 5 3 7	AXMBZ	BERBE	2	2.B.C 2.E.V 2.R.c 2.B.C 2.E.V	2.0 1.5 1.1 1.75 0.8	0	895	v ə r ˈvʲ ɤ
1930	120	to	hodati	xǒːdati	Serbo-Croatian Latin	x ǒː d a t i	3 7 1 7 1 7	AXBYBZ	GUTATI	12	12.G.C 12.U.V 12.T.C 12.A.V 12.T.C 12.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	728	- x ǒː d a - t i -
1931	120	to	ходати	xǒːdati	Serbo-Croatian Cyrillic	x ǒː d a t i	3 7 1 7 1 7	AXBYBZ	GUTATI	11	11.G.C 11.U.V 11.T.C 11.A.V 11.T.C 11.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	728	- x ǒː d a - t i -
1932	120	to	hoditi	xǒditi	Slovene	x ǒ d i t i	3 7 1 7 1 7	AXBYBZ	GUTITI	14	14.G.C 14.U.V 14.T.C 14.I.V 14.T.C 14.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	728	- x ǒ d i - t i -
1934	120	to	ходить	xɐˈdʲitʲ	Russian	x ɐ ˈdʲ i tʲ	3 7 1 7 1	AXBYN	GETIT	9	9.G.C 9.E.V 9.T.C 9.I.V 9.T.c	2.0 1.5 1.75 1.3 0.8	0	728	- x ɐ ˈdʲ i - tʲ - -
1935	120	to	ходити	xǒditi	Rusyn	x ǒ d i t i	3 7 1 7 1 7	AXBYBZ	GUTITI	10	10.G.C 10.U.V 10.T.C 10.I.V 10.T.C 10.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	728	- x ǒ d i - t i -
1937	121	to	to	kʌm	English	k ʌ m	1 7 4	AXN	KEM	4	4.K.C 4.E.V 4.M.c	2.0 1.5 0.8	0	932	k ʌ m
1939	121	to	přijít	ˈprɪjiːt	Czech	ˈp r ɪ j iː t	1 5 7 6 7 1	ACXBYN	PRIJIT	3	3.P.C 3.R.C 3.I.V 3.J.C 3.I.V 3.T.c	2.0 1.5 1.5 1.75 1.3 0.8	0	677	ˈp - - r ɪ j iː t - -
1940	121	to	przychodzić	pʂɨˈxɔdʑitɕ	Polish	p ʂ ɨ ˈx ɔ d ʑ i t ɕ	1 3 7 3 7 1 3 7 1 3	ACXBYBCYBC	PSIGUTSITS	8	8.P.C 8.S.C 8.I.V 8.G.C 8.U.V 8.T.C 8.S.C 8.I.V 8.T.C 8.S.C	2.0 1.5 1.5 1.75 1.3 1.75 1.5 1.3 1.75 1.5	0	802	p ʂ ɨ ˈx - ɔ d ʑ i - - t ɕ - -
1941	121	to	prísť	ˈpriːsc	Slovak	ˈp r iː s c	1 5 7 3 1	ACXLN	PRISC	13	13.P.C 13.R.C 13.I.V 13.S.c 13.C.c	2.0 1.5 1.5 1.1 0.8	0	717	ˈp r iː s c
1942	121	to	pśiś	pɕiɕ	Lower Sorbian	p ɕ i ɕ	1 3 7 3	ACXN	PSIS	5	5.P.C 5.S.C 5.I.V 5.S.c	2.0 1.5 1.5 0.8	0	799	- p - - ɕ i - ɕ
1946	121	to	doći	dôːtɕi	Serbo-Croatian Latin	d ôː t ɕ i	1 7 1 3 7	AXBCZ	TUTSI	12	12.T.C 12.U.V 12.T.C 12.S.C 12.I.V	2.0 1.5 1.75 1.5 0.8	0	777	d - - - ôː t ɕ i - -
1947	121	to	доћи	dôːtɕi	Serbo-Croatian Cyrillic	d ôː t ɕ i	1 7 1 3 7	AXBCZ	TUTSI	11	11.T.C 11.U.V 11.T.C 11.S.C 11.I.V	2.0 1.5 1.75 1.5 0.8	0	777	d - - - ôː t ɕ i - -
1948	121	to	priti	ˈprìːti	Slovene	ˈp r ìː t i	1 5 7 1 7	ACXBZ	PRITI	14	14.P.C 14.R.C 14.I.V 14.T.C 14.I.V	2.0 1.5 1.5 1.75 0.8	0	677	ˈp - - r - - ìː t i -
1950	121	to	приходить	prʲɪxɐˈdʲitʲ	Russian	p rʲ ɪ x ɐ ˈdʲ i tʲ	1 5 7 3 7 1 7 1	ACXBYBYN	PRIGETIT	9	9.P.C 9.R.C 9.I.V 9.G.C 9.E.V 9.T.C 9.I.V 9.T.c	2.0 1.5 1.5 1.75 1.3 1.75 1.3 0.8	0	882	p - rʲ ɪ x ɐ ˈdʲ - i tʲ
1951	121	to	прийти	prʲɪjˈtʲi	Rusyn	p rʲ ɪ j ˈtʲ i	1 5 7 6 1 7	ACXMBZ	PRIJTI	10	10.P.C 10.R.C 10.I.V 10.J.c 10.T.C 10.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	677	p - - rʲ ɪ j - ˈtʲ i -
1953	122	to	to	laɪ	English	l aɪ	5 7	AX	LA	4	4.L.C 4.A.V	2.0 1.5	0	798	- l aɪ -
1954	122	to	лєжати	lěʒati	Old Church Slavonic	l ě ʒ a t i	5 7 3 7 1 7	AXBYBZ	LESATI	7	7.L.C 7.E.V 7.S.C 7.A.V 7.T.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	882	- - l ě ʒ a t - i -
1955	122	to	ležet	ˈlɛʒɛt	Czech	ˈl ɛ ʒ ɛ t	5 7 3 7 1	AXBYN	LESET	3	3.L.C 3.E.V 3.S.C 3.E.V 3.T.c	2.0 1.5 1.75 1.3 0.8	0	882	- - ˈl ɛ ʒ ɛ t - - -
1956	122	to	leżeć	ˈlɛʐɛtɕ	Polish	ˈl ɛ ʐ ɛ t ɕ	5 7 3 7 1 3	AXBYBC	LESETS	8	8.L.C 8.E.V 8.S.C 8.E.V 8.T.C 8.S.C	2.0 1.5 1.75 1.3 1.75 1.5	0	882	- - ˈl ɛ ʐ ɛ t ɕ - -
1958	122	to	lažaś	ˈlaʒaɕ	Lower Sorbian	ˈl a ʒ a ɕ	5 7 3 7 3	AXBYN	LASAS	5	5.L.C 5.A.V 5.S.C 5.A.V 5.S.c	2.0 1.5 1.75 1.3 0.8	0	882	- - ˈl a ʒ a - ɕ - -
1960	122	to	лежа	lɛˈʒɤ	Bulgarian	l ɛ ˈʒ ɤ	5 7 3 7	AXBZ	LESE	2	2.L.C 2.E.V 2.S.C 2.E.V	2.0 1.5 1.75 0.8	0	882	- - l ɛ ˈʒ ɤ - - - -
1962	122	to	ležati	lěʒati	Serbo-Croatian Latin	l ě ʒ a t i	5 7 3 7 1 7	AXBYBZ	LESATI	12	12.L.C 12.E.V 12.S.C 12.A.V 12.T.C 12.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	882	- - l ě ʒ a t - i -
1963	122	to	лежати	lěʒati	Serbo-Croatian Cyrillic	l ě ʒ a t i	5 7 3 7 1 7	AXBYBZ	LESATI	11	11.L.C 11.E.V 11.S.C 11.A.V 11.T.C 11.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	882	- - l ě ʒ a t - i -
1964	122	to	ležati	lěʒati	Slovene	l ě ʒ a t i	5 7 3 7 1 7	AXBYBZ	LESATI	14	14.L.C 14.E.V 14.S.C 14.A.V 14.T.C 14.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	882	- - l ě ʒ a t - i -
1966	122	to	лежать	lʲɪˈʐatʲ	Russian	lʲ ɪ ˈʐ a tʲ	5 7 3 7 1	AXBYN	LISAT	9	9.L.C 9.I.V 9.S.C 9.A.V 9.T.c	2.0 1.5 1.75 1.3 0.8	0	882	- - lʲ ɪ ˈʐ a tʲ - - -
1967	122	to	лежати	lěʒati	Rusyn	l ě ʒ a t i	5 7 3 7 1 7	AXBYBZ	LESATI	10	10.L.C 10.E.V 10.S.C 10.A.V 10.T.C 10.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	882	- - l ě ʒ a t - i -
1968	122	to	лежати	lěʒati	Ukrainian	l ě ʒ a t i	5 7 3 7 1 7	AXBYBZ	LESATI	15	15.L.C 15.E.V 15.S.C 15.A.V 15.T.C 15.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	882	- - l ě ʒ a t - i -
1969	123	to	to	sɪt	English	s ɪ t	3 7 1	AXN	SIT	4	4.S.C 4.I.V 4.T.c	2.0 1.5 0.8	0	693	s ɪ t
1971	123	to	sedět	ˈsɛɟɛt	Czech	ˈs ɛ ɟ ɛ t	3 7 1 7 1	AXBYN	SECET	3	3.S.C 3.E.V 3.C.C 3.E.V 3.T.c	2.0 1.5 1.75 1.3 0.8	0	728	- ˈs ɛ ɟ ɛ - t - -
1972	123	to	siedzieć	ˈɕedʑetɕ	Polish	ˈɕ e d ʑ e t ɕ	3 7 1 3 7 1 3	AXBCYBC	SETSETS	8	8.S.C 8.E.V 8.T.C 8.S.C 8.E.V 8.T.C 8.S.C	2.0 1.5 1.75 1.5 1.3 1.75 1.5	0	777	- ˈɕ e - - d ʑ e t ɕ
1974	123	to	sejźeś	ˈsejʑeɕ	Lower Sorbian	ˈs e j ʑ e ɕ	3 7 6 3 7 3	AXMBYN	SEJSES	5	5.S.C 5.E.V 5.J.c 5.S.C 5.E.V 5.S.c	2.0 1.5 1.1 1.75 1.3 0.8	0	922	- ˈs - - e j ʑ e - ɕ
1976	123	to	седя	sɛˈdʲɤ	Bulgarian	s ɛ ˈdʲ ɤ	3 7 1 7	AXBZ	SETE	2	2.S.C 2.E.V 2.T.C 2.E.V	2.0 1.5 1.75 0.8	0	728	- s ɛ - - - ˈdʲ ɤ -
1977	123	to	седи	sɛˈdi	Macedonian	s ɛ ˈd i	3 7 1 7	AXBZ	SETI	6	6.S.C 6.E.V 6.T.C 6.I.V	2.0 1.5 1.75 0.8	0	728	- s ɛ - - - ˈd i -
1978	123	to	s(j)esti	sjêsti	Serbo-Croatian Latin	s j ê s t i	3 6 7 3 1 7	ACXMBZ	SJESTI	12	12.S.C 12.J.C 12.E.V 12.S.c 12.T.C 12.I.V	2.0 1.5 1.5 1.1 1.75 0.8	0	692	s j ê s t - i
1979	123	to	с(ј)ести	sêsti	Serbo-Croatian Cyrillic	s ê s t i	3 7 3 1 7	AXMBZ	SESTI	11	11.S.C 11.E.V 11.S.c 11.T.C 11.I.V	2.0 1.5 1.1 1.75 0.8	0	728	- s ê s - - t i -
1980	123	to	sesti	sêsti	Slovene	s ê s t i	3 7 3 1 7	AXMBZ	SESTI	14	14.S.C 14.E.V 14.S.c 14.T.C 14.I.V	2.0 1.5 1.1 1.75 0.8	0	728	- s ê s - - t i -
1982	123	to	сидеть	sʲɪˈdʲetʲ	Russian	sʲ ɪ ˈdʲ e tʲ	3 7 1 7 1	AXBYN	SITET	9	9.S.C 9.I.V 9.T.C 9.E.V 9.T.c	2.0 1.5 1.75 1.3 0.8	0	728	- sʲ ɪ ˈdʲ e - tʲ - -
1985	124	to	to	stænd	English	s t æ n d	3 1 7 4 1	ACYLN	STENT	4	4.S.C 4.T.C 4.E.V 4.N.c 4.T.c	2.0 1.5 1.3 1.1 0.8	0	728	- s - t æ n d - -
1986	124	to	стати	ˈstatʲɪ	Old Church Slavonic	ˈs t a tʲ ɪ	3 1 7 1 7	ACYBZ	STATI	7	7.S.C 7.T.C 7.A.V 7.T.C 7.I.V	2.0 1.5 1.3 1.75 0.8	0	728	- ˈs - t a - tʲ ɪ -
1987	124	to	stát	staːt	Czech	s t aː t	3 1 7 1	ACYN	STAT	3	3.S.C 3.T.C 3.A.V 3.T.c	2.0 1.5 1.3 0.8	0	728	- s - t aː - t - -
1988	124	to	stać	statɕ	Polish	s t a t ɕ	3 1 7 1 3	ACYBC	STATS	8	8.S.C 8.T.C 8.A.V 8.T.C 8.S.C	2.0 1.5 1.3 1.75 1.5	0	728	- s - t a - t - ɕ
1989	124	to	stáť	ˈstaːc	Slovak	ˈs t aː c	3 1 7 1	ACYN	STAC	13	13.S.C 13.T.C 13.A.V 13.C.c	2.0 1.5 1.3 0.8	0	728	- ˈs - t aː - c - -
1990	124	to	stojaś	ˈstɔjaɕ	Lower Sorbian	ˈs t ɔ j a ɕ	3 1 7 6 7 3	ACYBYN	STUJAS	5	5.S.C 5.T.C 5.U.V 5.J.C 5.A.V 5.S.c	2.0 1.5 1.3 1.75 1.3 0.8	0	748	ˈs t ɔ j a ɕ - -
1991	124	to	stać	statɕ	Upper Sorbian	s t a t ɕ	3 1 7 1 3	ACYBC	STATS	16	16.S.C 16.T.C 16.A.V 16.T.C 16.S.C	2.0 1.5 1.3 1.75 1.5	0	728	- s - t a - t - ɕ
1992	124	to	стоя	ˈstojə	Bulgarian	ˈs t o j ə	3 1 7 6 7	ACYBZ	STUJE	2	2.S.C 2.T.C 2.U.V 2.J.C 2.E.V	2.0 1.5 1.3 1.75 0.8	0	748	ˈs t o j ə - - -
1994	124	to	stati	ˈstati	Serbo-Croatian Latin	ˈs t a t i	3 1 7 1 7	ACYBZ	STATI	12	12.S.C 12.T.C 12.A.V 12.T.C 12.I.V	2.0 1.5 1.3 1.75 0.8	0	728	- ˈs - t a - t i -
1995	124	to	стати	ˈstatʲɪ	Serbo-Croatian Cyrillic	ˈs t a tʲ ɪ	3 1 7 1 7	ACYBZ	STATI	11	11.S.C 11.T.C 11.A.V 11.T.C 11.I.V	2.0 1.5 1.3 1.75 0.8	0	728	- ˈs - t a - tʲ ɪ -
1996	124	to	stati	ˈstati	Slovene	ˈs t a t i	3 1 7 1 7	ACYBZ	STATI	14	14.S.C 14.T.C 14.A.V 14.T.C 14.I.V	2.0 1.5 1.3 1.75 0.8	0	728	- ˈs - t a - t i -
1998	124	to	стоять	stɐˈjætʲ	Russian	s t ɐ ˈj æ tʲ	3 1 7 6 7 1	ACYBYN	STEJET	9	9.S.C 9.T.C 9.E.V 9.J.C 9.E.V 9.T.c	2.0 1.5 1.3 1.75 1.3 0.8	0	748	s t ɐ ˈj æ tʲ - -
2000	124	to	стати	ˈstatʲɪ	Ukrainian	ˈs t a tʲ ɪ	3 1 7 1 7	ACYBZ	STATI	15	15.S.C 15.T.C 15.A.V 15.T.C 15.I.V	2.0 1.5 1.3 1.75 0.8	0	728	- ˈs - t a - tʲ ɪ -
2001	125	to	to	tɜːn	English	t ɜː n	1 7 4	AXN	TEN	4	4.T.C 4.E.V 4.N.c	2.0 1.5 0.8	0	921	t ɜː n
2004	125	to	obracać	ɔˈbratsatɕ	Polish	ɔ ˈb r a t s a t ɕ	7 1 5 7 1 3 7 1 3	XBCYBCYBC	UPRATSATS	8	8.U.V 8.P.C 8.R.C 8.A.V 8.T.C 8.S.C 8.A.V 8.T.C 8.S.C	1.5 1.75 1.5 1.3 1.75 1.5 1.3 1.75 1.5	0	802	- - ɔ ˈb r a t s a - - t ɕ - -
2006	125	to	wobrośiś	ˈɔbrɔɕiɕ	Lower Sorbian	ˈɔ b r ɔ ɕ i ɕ	7 1 5 7 3 7 3	XBCYBYN	UPRUSIS	5	5.U.V 5.P.C 5.R.C 5.U.V 5.S.C 5.I.V 5.S.c	1.5 1.75 1.5 1.3 1.75 1.3 0.8	0	799	ˈɔ b r ɔ ɕ i - ɕ
2010	125	to	skrenuti	skrěːnuti	Serbo-Croatian Latin	s k r ěː n u t i	3 1 5 7 4 7 1 7	ACCYBYBZ	SKRENYTI	12	12.S.C 12.K.C 12.R.C 12.E.V 12.N.C 12.Y.V 12.T.C 12.I.V	2.0 1.5 1.5 1.3 1.75 1.3 1.75 0.8	0	1085	s k r ěː n u t i
2011	125	to	скренути	skrěːnuti	Serbo-Croatian Cyrillic	s k r ěː n u t i	3 1 5 7 4 7 1 7	ACCYBYBZ	SKRENYTI	11	11.S.C 11.K.C 11.R.C 11.E.V 11.N.C 11.Y.V 11.T.C 11.I.V	2.0 1.5 1.5 1.3 1.75 1.3 1.75 0.8	0	1085	s k r ěː n u t i
2014	125	to	вращать	vrɐˈɕːætʲ	Russian	v r ɐ ˈɕː æ tʲ	3 5 7 3 7 1	ACXBYN	BRESET	9	9.B.C 9.R.C 9.E.V 9.S.C 9.E.V 9.T.c	2.0 1.5 1.5 1.75 1.3 0.8	0	882	v - r ɐ ˈɕː æ tʲ - - -
